ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,GroupType,SGroupType,Capacity,CapType,Acreage,PKtoG8,G9toG12,AgencyOper,AgencyOver,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea
3861050371,4,QN,402,QUEENS COMMUNITY DISTRICT 2,119,115,ASSN F/HELP OF RETARDED CHILD.,38-18 Woodside Ave,11101,3805,7,72,85,6,,,,91,57,171,171,26,30,108,720,4001190115,1009151,212556,L
3861050372,4,QN,401,QUEENS COMMUNITY DISTRICT 1,381,30,ASSN F/HELP OF RETARDED CHILD.,32-03 39 Ave,11101,3805,7,72,140,6,,,,91,57,31,31,26,30,114,710,4003810030,1003184,213433,L
3861050373,2,BX,210,BRONX COMMUNITY DISTRICT 10,4232,123,ASSN F/HELP OF RETARDED CHILD.,1952 Mayflower Ave,10461,3805,7,72,171,6,,,,91,57,300,300,13,8,45,1420,2042320123,1030301,249457,L
3861130100,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,731,1,YAI - YOUNG ADULT INSTITUTE,460 W 34 St,10001,3807,7,72,,98,,,,91,57,103,103,3,2,10,5500,1007310001,984533,213998,L
3761130102,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4586,300,YAI - YOUNG ADULT INSTITUTE,888 Fountain Ave,11208,3701,7,71,8,2,,,,91,57,1070,1070,42,19,75,6420,3045860300,1021439,178278,R
3761130307,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7430,39,YAI - YOUNG ADULT INSTITUTE,1015 Ave Z,11235,3703,7,71,8,2,,,,91,57,588,588,48,21,61,8721,3074300039,995428,153370,R
3861130308,4,QN,401,QUEENS COMMUNITY DISTRICT 1,645,1,YAI - YOUNG ADULT INSTITUTE,37-11 35 Ave,11101,3805,7,72,50,6,,,,91,57,57,57,26,30,114,400,4006450001,1005549,214688,L
3861130309,3,BK,318,BROOKLYN COMMUNITY DISTRICT 18,7708,6,YAI - YOUNG ADULT INSTITUTE,3505-3507 Quentin Rd,11234,3805,7,72,25,6,,,,91,57,646,646,46,22,63,8821,3077080006,1001598,163152,L
3861130310,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,731,1,YAI - YOUNG ADULT INSTITUTE,460 W 34 St,10001,3804,7,72,,98,,,,91,57,103,103,3,2,10,5500,1007310001,984533,213998,L
3761130313,2,BX,207,BRONX COMMUNITY DISTRICT 7,3338,49,YAI - YOUNG ADULT INSTITUTE,3321 Bainbridge Ave,10467,3703,7,71,8,2,,,,91,57,419,419,11,10,52,410,2033380049,1017530,259392,R
3761130318,4,QN,406,QUEENS COMMUNITY DISTRICT 6,2192,33,YAI - YOUNG ADULT INSTITUTE,110-56 67 Dr,11375,3703,7,71,9,2,,,,91,57,747,747,29,28,112,1910,4021920033,1027903,204798,R
3861130319,1,MN,102,MANHATTAN COMMUNITY DISTRICT 2,627,43,YAI - YOUNG ADULT INSTITUTE,320 W 13 St,10014,3805,7,72,182,6,,,,91,57,77,77,3,2,6,6100,1006270043,983106,208542,L
3861130320,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7335,96,YAI - YOUNG ADULT INSTITUTE,3353 Nostrand Ave,11229,3805,7,72,210,6,,,,91,57,566,566,46,22,61,8722,3073350096,1000391,158640,L
3761130412,4,QN,410,QUEENS COMMUNITY DISTRICT 10,11588,75,YAI - YOUNG ADULT INSTITUTE,155-55 Crossbay Bl,11414,3703,7,71,9,2,,,,91,57,884,884,32,27,106,3611,4115880075,1028605,181614,R
3761130414,3,BK,318,BROOKLYN COMMUNITY DISTRICT 18,7897,25,YAI - YOUNG ADULT INSTITUTE,1681 E 52 St,11234,3703,7,71,6,2,,,,91,57,682,682,46,22,63,8822,3078970025,1005188,164568,R
3761130417,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,5007,51,YAI - YOUNG ADULT INSTITUTE,1514 New York Ave,11210,3703,7,71,8,2,,,,91,57,786,786,45,22,67,7410,3050070051,999411,170918,R
3861130418,4,QN,411,QUEENS COMMUNITY DISTRICT 11,6285,29,YAI - YOUNG ADULT INSTITUTE,211-11 Northern Bl,11361,3805,7,72,74,6,,,,91,57,1467,1467,19,26,111,2122,4062850029,1047495,216249,L
3861130419,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,731,1,YAI - YOUNG ADULT INSTITUTE,460 W 34 St,10001,3805,7,72,71,6,,,,91,57,103,103,3,2,10,5500,1007310001,984533,213998,L
3861130420,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,874,4,YAI - YOUNG ADULT INSTITUTE,229 Park Ave S,10003,3802,7,72,,98,,,,91,57,50,50,2,2,13,5300,1008740004,987606,207934,L
3861130423,2,BX,212,BRONX COMMUNITY DISTRICT 12,4730,2,YAI - YOUNG ADULT INSTITUTE,1300 E 222 St,10469,3802,7,72,,98,,,,91,57,358,358,12,11,47,620,2047300002,1027633,259490,L
3761130427,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7458,58,YAI - YOUNG ADULT INSTITUTE,2657 E 13 St,11235,3701,7,71,10,2,,,,91,57,606,606,48,21,61,8721,3074580058,996569,152904,R
3761130432,4,QN,408,QUEENS COMMUNITY DISTRICT 8,10509,78,YAI - YOUNG ADULT INSTITUTE,191-55 Foothill Ave,11423,3701,7,71,10,2,,,,91,57,478,478,23,29,107,2820,4105090078,1048062,200835,R
3761130434,3,BK,311,BROOKLYN COMMUNITY DISTRICT 11,6331,6,YAI - YOUNG ADULT INSTITUTE,8301 Bay Pkwy,11214,3703,7,71,4,2,,,,91,57,296,296,47,21,62,8400,3063310006,986537,159041,R
3761130435,2,BX,210,BRONX COMMUNITY DISTRICT 10,3964,13,YAI - YOUNG ADULT INSTITUTE,2140 Glebe Ave,10462,3703,7,71,8,2,,,,91,57,206.01,20601,18,11,45,1320,2039640013,1025704,243725,R
3761130455,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7427,13,YAI - YOUNG ADULT INSTITUTE,2422 Bragg St,11235,3703,7,71,8,2,,,,91,57,626,626,48,22,61,8900,3074270013,1002272,155619,R
3761130458,2,BX,210,BRONX COMMUNITY DISTRICT 10,5350,41,YAI - YOUNG ADULT INSTITUTE,3112 E Tremont Ave,10461,3703,7,71,6,2,,,,91,57,194,194,13,8,45,3210,2053500041,1029720,244717,R
3761130460,2,BX,207,BRONX COMMUNITY DISTRICT 7,3335,192,YAI - YOUNG ADULT INSTITUTE,3180 Rochambeau Ave,10467,3703,7,71,8,2,,,,91,57,419,419,11,10,52,410,2033350192,1017372,258299,R
3761130467,1,MN,103,MANHATTAN COMMUNITY DISTRICT 3,401,54,YAI - YOUNG ADULT INSTITUTE,519 E 5 St,10009,3703,7,71,4,2,,,,91,57,32,32,2,1,9,6600,1004010054,988875,203283,R
3761130473,1,MN,108,MANHATTAN COMMUNITY DISTRICT 8,1547,45,YAI - YOUNG ADULT INSTITUTE,312 E 85 St,10028,3703,7,71,4,2,,,,91,57,146.01,14601,5,2,19,3700,1015470045,997645,222249,R
3761130475,2,BX,207,BRONX COMMUNITY DISTRICT 7,3342,57,YAI - YOUNG ADULT INSTITUTE,305 E 206 St,10467,3703,7,71,10,2,,,,91,57,423,423,11,10,52,410,2033420057,1017880,258138,R
3761130481,4,QN,411,QUEENS COMMUNITY DISTRICT 11,8128,84,YAI - YOUNG ADULT INSTITUTE,41-76 Little Neck Pkwy,11363,3703,7,71,7,2,,,,91,57,1479,1479,19,26,111,2150,4081280084,1056420,220230,R
3761130484,4,QN,411,QUEENS COMMUNITY DISTRICT 11,8263,45,YAI - YOUNG ADULT INSTITUTE,47-52 Glenwood St,11362,3703,7,71,6,2,,,,91,57,1507.02,150702,19,26,111,2150,4082630045,1058542,219905,R
3761130495,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2180,7503,YAI - YOUNG ADULT INSTITUTE,736 W 187 St,10033,3703,7,71,5,2,,,,91,57,271,271,10,6,34,210,1021807503,1002119,250566,R
3861130651,2,BX,209,BRONX COMMUNITY DISTRICT 9,3831,36,YAI - YOUNG ADULT INSTITUTE,1241 Zerega Ave,10462,3805,7,72,59,6,,,,91,57,96,96,18,8,43,1320,2038310036,1027016,243140,L
3861130652,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,250,7,YAI - YOUNG ADULT INSTITUTE,175 Remsen St,11201,3805,7,72,50,6,,,,91,57,9,9,33,13,84,2300,3002500007,986627,191928,L
3861130653,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,250,7,YAI - YOUNG ADULT INSTITUTE,175 Remsen St,11201,3805,7,72,20,6,,,,91,57,9,9,33,13,84,2300,3002500007,986627,191928,L
3861130656,4,QN,409,QUEENS COMMUNITY DISTRICT 9,3348,37,YAI - YOUNG ADULT INSTITUTE,80-02 Kew Gardens Rd,11415,3805,7,72,45,6,,,,91,57,773,773,29,28,102,1920,4033480037,1031028,199305,L
3861130659,2,BX,210,BRONX COMMUNITY DISTRICT 10,3834,35,YAI - YOUNG ADULT INSTITUTE,2360 Westchester Ave,10462,3805,7,72,35,6,,,,91,57,96,96,18,11,45,1320,2038340035,1026664,243945,L
3861130660,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1723,69,YAI - YOUNG ADULT INSTITUTE,310 Lenox Ave,10027,3805,7,72,63,6,,,,91,57,200,200,9,5,28,1500,1017230069,999540,233693,L
3761130800,4,QN,404,QUEENS COMMUNITY DISTRICT 4,1918,65,YAI - YOUNG ADULT INSTITUTE,97-30 57 Ave,11368,3705,7,71,5,2,,,,91,57,455,455,21,24,110,1500,4019180065,1022349,207894,R
3761130801,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,740,23,YAI - YOUNG ADULT INSTITUTE,319 W 16 St,10011,3705,7,71,5,2,,,,91,57,83,83,3,2,10,5600,1007400023,983598,209464,R
3861130969,1,MN,104,MANHATTAN COMMUNITY DISTRICT 4,731,1,YAI - YOUNG ADULT INSTITUTE,460 W 34 St,10001,3810,7,72,,98,,,,91,57,103,103,3,2,10,5500,1007310001,984533,213998,L
3861220311,1,MN,102,MANHATTAN COMMUNITY DISTRICT 2,627,43,ASSN F/HELP OF RETARDED CHILD.,320 W 13 St,10014,3801,7,72,270,6,,,,91,57,77,77,3,2,6,6100,1006270043,983106,208542,L
3861220420,1,MN,102,MANHATTAN COMMUNITY DISTRICT 2,520,1,ASSN F/HELP OF RETARDED CHILD.,200 Varick St,10014,3802,7,72,270,6,,,,91,57,37,37,3,2,1,6800,1005200001,982942,204623,L
3861220422,4,QN,402,QUEENS COMMUNITY DISTRICT 2,119,115,ASSN F/HELP OF RETARDED CHILD.,38-18 Woodside Ave,11101,3802,7,72,55,6,,,,91,57,171,171,26,30,108,720,4001190115,1009151,212556,L
3861220961,4,QN,402,QUEENS COMMUNITY DISTRICT 2,422,1,ASSN F/HELP OF RETARDED CHILD.,42-25 27 St,11101,3810,7,72,,98,,,,91,57,19,19,26,30,108,720,4004220001,1000845,212391,L
3861240302,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1037,6,"UCP OF NEW YORK CITY, INC.",281 Port Richmond Ave,10302,3801,7,72,20,6,,,,91,57,213,213,49,31,121,200,5010370006,946675,170338,L
3761240309,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,4715,60,"UCP OF NEW YORK CITY, INC.",102 Champlain Ave,10306,3703,7,71,4,2,,,,91,57,132.04,13204,50,31,122,920,5047150060,949319,143565,R
3761240310,2,BX,211,BRONX COMMUNITY DISTRICT 11,4517,45,"UCP OF NEW YORK CITY, INC.",2749 Paulding Ave,10469,3703,7,71,3,2,,,,91,57,342,342,13,11,49,820,2045170045,1023273,255194,R
3861240340,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,878,15,"UCP OF NEW YORK CITY, INC.",122 E 23 St,10010,3802,7,72,60,6,,,,91,57,68,68,2,2,13,5300,1008780015,988297,208676,L
3861240341,2,BX,211,BRONX COMMUNITY DISTRICT 11,4411,300,"UCP OF NEW YORK CITY, INC.",1770 Stillwell Ave,10469,3802,7,72,,98,,,,91,57,284,284,13,11,49,1410,2044110300,1030390,251899,L
3861240342,3,BK,314,BROOKLYN COMMUNITY DISTRICT 14,5420,69,"UCP OF NEW YORK CITY, INC.",175 Lawrence Ave,11230,3802,7,72,,98,,,,91,57,480,480,44,22,70,7120,3054200069,991486,169073,L
3761240347,1,MN,106,MANHATTAN COMMUNITY DISTRICT 6,991,60,"UCP OF NEW YORK CITY, INC.",10 Waterside Plz,10010,3703,7,71,9,2,,,,91,57,62,62,4,2,13,6000,1009910060,991660,207941,R
3861240410,2,BX,201,BRONX COMMUNITY DISTRICT 1,2281,10,"UCP OF NEW YORK CITY, INC.",408-416 E 137 St,10454,3805,7,72,40,6,,,,91,57,25,25,8,7,40,4500,2022810010,1005614,233645,L
3861240411,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,878,15,"UCP OF NEW YORK CITY, INC.",122 E 23 St,10010,3805,7,72,26,6,,,,91,57,68,68,2,2,13,5300,1008780015,988297,208676,L
3861240412,3,BK,314,BROOKLYN COMMUNITY DISTRICT 14,5420,69,"UCP OF NEW YORK CITY, INC.",175 Lawrence Ave,11230,3805,7,72,39,6,,,,91,57,480,480,44,22,70,7120,3054200069,991486,169073,L
3861240413,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2040,7,"UCP OF NEW YORK CITY, INC.",251 W 154 St,10039,3805,7,72,80,6,,,,91,57,236,236,9,5,32,800,1020400007,1001769,241052,L
3861240414,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1037,6,"UCP OF NEW YORK CITY, INC.",281 Port Richmond Ave,10302,3805,7,72,58,6,,,,91,57,213,213,49,31,121,200,5010370006,946675,170338,L
3861240415,3,BK,312,BROOKLYN COMMUNITY DISTRICT 12,6504,1,"UCP OF NEW YORK CITY, INC.",110 Elmwood Ave,11230,3805,7,72,56,6,,,,91,57,462.01,46201,44,21,66,7120,3065040001,990975,167616,L
3861240420,1,MN,105,MANHATTAN COMMUNITY DISTRICT 5,878,65,"UCP OF NEW YORK CITY, INC.",120 E 23 St,10010,3802,7,72,6,6,,,,91,57,68,68,2,2,13,5300,1008780065,988205,208688,L
3861240422,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1037,6,"UCP OF NEW YORK CITY, INC.",281 Port Richmond Ave,10302,3802,7,72,52,6,,,,91,57,213,213,49,31,121,200,5010370006,946675,170338,L
3761240438,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,13,8,"UCP OF NEW YORK CITY, INC.",165 St. Marks Pl,10301,3701,7,71,7,2,,,,91,57,7,7,49,31,120,400,5000130008,961987,174640,R
3761240441,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4435,1,"UCP OF NEW YORK CITY, INC.",185 Ardsley Loop,11239,3701,7,71,18,2,,,,91,57,1058.01,105801,42,19,75,6420,3044350001,1016765,177118,R
3761240442,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4435,1,"UCP OF NEW YORK CITY, INC.",225 Vandalia Ave,11239,3701,7,71,22,2,,,,91,57,1058.01,105801,42,19,75,6420,3044350001,1016765,177118,R
3761240450,1,MN,106,MANHATTAN COMMUNITY DISTRICT 6,991,60,"UCP OF NEW YORK CITY, INC.",10 Waterside Plz,10010,3701,7,71,15,2,,,,91,57,62,62,4,2,13,6000,1009910060,991660,207941,R
6111BIC1024,2,BX,201,BRONX COMMUNITY DISTRICT 1,2564,45,QUEST HAULAGE CORP.,720 E 136 St,10454,6111,12,121,,99,,,,90,37,19,19,17,7,40,4700,2025640045,1008271,231873,L
6111BIC104,4,QN,402,QUEENS COMMUNITY DISTRICT 2,1186,67,RITE-WAY INTERNAL REMOVAL INC.,64-05 34 Ave,11377,6111,12,121,,99,,,,90,37,293,293,26,30,108,1022,4011860067,1012278,213520,L
6111BIC1055,3,BK,311,BROOKLYN COMMUNITY DISTRICT 11,6892,16,"VIKING SANITATION, INC.",225 Bay 37 St,11214,6111,12,121,,99,,,,90,37,304,304,47,21,62,8620,3068920016,986133,155713,L
6111BIC1059,2,BX,201,BRONX COMMUNITY DISTRICT 1,2340,105,IESI NY CORPORATION,2630 Park Ave,10451,6111,12,121,,99,,,,90,37,51,51,8,7,40,3800,2023400105,1004212,235848,L
6111BIC111,3,BK,307,BROOKLYN COMMUNITY DISTRICT 7,684,54,"JOE MOREA & SONS PRIVATE SANITATION, INC.",155 34 St,11232,6111,12,121,,99,,,,90,37,84,84,38,15,72,4400,3006840054,983129,178341,L
6111BIC112,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10000,16,LIBERTY ASHES INC.,94-02 150 St,11435,6111,12,121,,99,,,,90,37,208,208,27,28,103,3300,4100000016,1038658,194358,L
6111BIC115,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10060,28,MIDLAND CARTING INC.,106-19 Sutphin Blvd,11435,6111,12,121,,99,,,,90,37,204,204,28,28,103,3300,4100600028,1039136,192520,L
6111BIC1153,2,BX,202,BRONX COMMUNITY DISTRICT 2,2768,303,CITY WASTE SERVICES INC.,529 Coster St,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2027680303,1015569,234824,L
6111BIC119,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1068,45,FLAG CONTAINER SERVICES INC.,11 Ferry St,10302,6111,12,121,,99,,,,90,37,207,207,49,31,121,200,5010680045,947550,172923,L
6111BIC1240,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10219,94,ROYAL WASTE SERVICES INC.,170-21 Douglas Ave,11433,6111,12,121,,99,,,,90,37,444,444,27,29,103,3510,4102190094,1043154,196072,L
6111BIC1258,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,418,1,FLASH RECYCLING CORP,242 Nevins St,11217,6111,12,121,,99,,,,90,37,71,71,33,15,78,2400,3004180001,987928,187347,L
6111BIC1272,4,QN,407,QUEENS COMMUNITY DISTRICT 7,1833,215,TULLY ENVIRONMENTAL INC.,127-92 Willets Point Blvd,11368,6111,12,121,,99,,,,90,37,383.01,38301,21,25,110,1200,4018330215,1028616,216585,L
6111BIC1286,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,194,34,MILLENNIUM RECYCLING CORP.,83 Jewett Ave,10302,6111,12,121,,99,,,,90,37,133.02,13302,49,31,120,300,5001940034,948608,170694,L
6111BIC1298,4,QN,402,QUEENS COMMUNITY DISTRICT 2,2441,7,"D & N SERVICES, INC.",50-25 71 St,11377,6111,12,121,,99,,,,90,37,489,489,30,24,108,1410,4024410007,1013913,207639,L
6111BIC1361,4,QN,413,QUEENS COMMUNITY DISTRICT 13,13913,273,REGENCY RECYCLING CORP.,24810 Brookville Blvd,11422,6111,12,121,,99,,,,90,37,664,664,31,29,105,3620,4139130273,1055279,172163,L
6111BIC1383,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2807,10,INDEPENDENCE CARTING INC.,541 Gardner Ave,11222,6111,12,121,,99,,,,90,37,449,449,33,14,94,900,3028070010,1002996,203749,L
6111BIC1409,4,QN,401,QUEENS COMMUNITY DISTRICT 1,474,60,VEMA CONTRACTING CORP.,38-68 11 St,11101,6111,12,121,,99,,,,90,37,85,85,26,30,114,710,4004740060,999911,215051,L
490380229,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,1576,9,CALVARY FREE WILL BAPTIST CHURCH,1520-30 Herkimer St,11207,4903,10,102,,99,,,,91,99,367,367,37,19,75,3700,3015760009,1011130,185891,L
490380236,3,BK,306,BROOKLYN COMMUNITY DISTRICT 6,427,46,PARK SLOPE CHRISTIAN HELP INC. (CHIPS),200 4 Ave,11217,4903,10,102,,99,,,,91,99,119,119,33,13,78,4300,3004270046,989010,186410,L
490380241,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4653,40,CHRISTIAN FELLOWSHIP SDA COMMUNITY SVCS- S.K.,777-779 Schenectady Ave,11203,4903,10,102,,99,,,,91,99,870,870,41,18,67,5510,3046530040,1002768,177659,L
490280258,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1645,1,CORNERSTONE BAPTIST FOOD PANTRY,562-74 Madison St,11221,4902,10,102,,99,,,,91,99,293,293,36,16,81,2100,3016450001,1002175,189296,L
490280260,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,1418,69,CROWN HEIGHTS JEWISH COMMUNITY COUNCIL,877 Montgomery St,11213,4902,10,102,,99,,,,91,99,355,355,35,17,71,5010,3014180069,1002098,181501,L
490280284,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4867,25,GOD'S BATTALION PRAYER CHURCH,661 Linden Blvd,11203,4902,10,102,,99,,,,91,99,870,870,41,18,67,5510,3048670025,1002594,177517,L
490380292,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1213,37,HEBRON SDA CHURCH,1256 Dean St,11216,4903,10,102,,99,,,,91,99,315,315,36,17,77,2900,3012130037,998816,185755,L
490280296,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,5104,53,HOLY CROSS CHURCH FOOD PANTRY,2530 Church Ave,11226,4902,10,102,,99,,,,91,99,794,794,40,17,67,5400,3051040053,997156,176200,L
490280299,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,4798,39,HOREB SDA COMMUNITY SERVICES,520 Kingston Ave,11225,4902,10,102,,99,,,,91,99,806,806,40,17,71,4800,3047980039,1000063,180128,L
490180332,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,1550,31,NEIGHBORS TOGETHER,2094 Fulton St,11233,4901,10,102,,99,,,,91,99,301,301,41,23,73,3600,3015500031,1008147,186372,L
490280336,3,BK,314,BROOKLYN COMMUNITY DISTRICT 14,5054,62,CALVARY PENTECOSTAL CHURCH,151 Woodruff Ave,11226,4902,10,102,,99,,,,91,99,508.03,50803,40,17,70,5320,3050540062,995029,177757,L
490280341,3,BK,310,BROOKLYN COMMUNITY DISTRICT 10,5918,21,CCNS-OUR LADY OF ANGELS HUMAN SERVICES,336 73 St,11209,4902,10,102,,99,,,,91,99,66,66,43,20,68,7600,3059180021,976983,169663,L
490280343,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7155,40,OUR LADY OF GRACE PARISH,2322 E 4 St,11223,4902,10,102,,99,,,,91,99,388,388,47,21,61,8610,3071550040,993282,155510,L
490280345,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,3593,35,OUR LADY OF MERCY CHURCH,680 Mother Gaston Blvd,11212,4902,10,102,,99,,,,91,99,918,918,42,23,73,6000,3035930035,1010538,180505,L
490280347,3,BK,314,BROOKLYN COMMUNITY DISTRICT 14,5220,23,OUR LADY OF REFUGE RC CHURCH,2020 Foster Ave,11210,4902,10,102,,99,,,,91,99,770,770,45,22,70,7220,3052200023,996015,171158,L
15000GI02,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,PARADE GROUND,Governors Island,,1521,2,22,10,8,10,,,84,84,,,,,,,1000010010,979828,190429,R
15000GI03,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,NOLAN PARK,Governors Island,,1521,2,22,4,8,4,,,84,84,,,,,,,1000010010,980370,190598,R
15000GI04,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,SOUTH BATTERY,Governors Island,,1521,2,22,0.5,8,0.5,,,84,84,,,,,,,1000010010,979947,189789,R
15000GI05,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,LIGGETT TERRACE,Governors Island,,1521,2,22,6,8,6,,,84,84,,,,,,,1000010010,978900,190516,R
15000GI06,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,HAMMOCK GROVE,Governors Island,,1521,2,22,10,8,10,,,84,84,,,,,,,1000010010,978716,190326,R
15000GI07,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1,10,PLAY LAWN,Governors Island,,1521,2,22,14,8,14,,,84,84,,,,,,,1000010010,978254,189898,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,1,1,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3000010001,987732,196163,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,199,3,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3001990003,984653,194090,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,25,12,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3000250012,985922,195715,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,199,3,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3001990003,984443,193501,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,199,100,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3001990100,984464,193079,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,245,15,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3002450015,983818,192428,R
15000BBP,3,BK,302,BROOKLYN COMMUNITY DISTRICT 2,245,29,BROOKLYN BRIDGE PARK,"Plymouth St, Furman St bet Jay St and Atlantic Ave",,1521,2,22,85,8,85,,,81,81,,,,,,,3002450029,983672,191759,R
15000RI12,1,MN,101,MANHATTAN COMMUNITY DISTRICT 1,1373,1,FRANKLIN D ROOSEVELT FOUR FREEDOMS PARK,Roosevelt Island,,1521,2,22,4.5,8,4.5,,,83,83,,,,,,,1013730001,994931,212354,L
6111BIC142,2,BX,202,BRONX COMMUNITY DISTRICT 2,2771,135,FALSO CARTING CO. INC.,429 Casanova St,10474,6111,12,121,,99,,,,90,37,93,93,17,8,41,4300,2027710135,1014943,233978,L
6111BIC1431,3,BK,305,BROOKLYN COMMUNITY DISTRICT 5,4499,45,METROPOLITAN PAPER RECYCLING INC.,847 Shepherd Ave,11208,6111,12,121,,99,,,,90,37,1116,1116,42,19,75,6420,3044990045,1018707,181103,L
6111BIC15,4,QN,405,QUEENS COMMUNITY DISTRICT 5,2681,44,"RAREFORM CARTING, INC.",58-86 Grand Ave,11378,6111,12,121,,99,,,,90,37,525,525,30,24,104,1700,4026810044,1009513,201595,L
6111BIC150,2,BX,209,BRONX COMMUNITY DISTRICT 9,3709,15,ISABELLA CITY CARTING CORP.,1040 Bronx River Ave,10472,6111,12,121,,99,,,,90,37,52,52,17,8,43,3020,2037090015,1016727,239602,L
6111BIC1507,4,QN,401,QUEENS COMMUNITY DISTRICT 1,474,21,HERMES WASTE SERVICES CORP.,38-25 10 St,11101,6111,12,121,,99,,,,90,37,85,85,26,30,114,710,4004740021,1000076,215405,L
6111BIC1523,4,QN,412,QUEENS COMMUNITY DISTRICT 12,10062,6,CLEANOUT EXPRESS CORP.,106-04 150 St,11435,6111,12,121,,99,,,,90,37,204,204,28,28,103,3300,4100620006,1039198,192928,L
6111BIC1542,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,2277,1,"EAST COAST CARTING SERVICES, INC.",1 N 12 St,11249,6111,12,121,,99,,,,90,37,557,557,33,14,94,400,3022770001,995393,203184,L
