School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location
610298,7240,29361,LENART,Lenart Elementary Regional Gifted Center,Regional gifted center,ES,,Y,Y,Y,"Lenart Regional Gifted Center provides an advanced and enriched program for students in Grades K-8. Our goal at Lenart isto continue to achieve academic excellence by teaching the whole child,using data to drive instruction and achievement, providing personalized and differentiated instruction, and partnering with parents and various community organizations.",Principal,Angela Mcewen Sims,Assistant Principal,Connie Y. Lee,8101 S LASALLE ST,Chicago,Illinois,60620,7735350040,7735350048,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610298,http://www.lenart.cps.edu,,,,,N,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",292,88,14,6,171,19,37,46,2,0,0,14,3,0,There are 292 students enrolled at LENART.  30.1% are Low Income Students.  4.8% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at LENART is Black.  This demographic makes up 58.6% of the student population.  The second greatest demographic is Asian at 15.8%.,Generally accessible,N,Half Day,Full Day,7:45 am-2:45 pm,,,7:30 AM,,,,N,,,,,,,,,41.747186,-87.62804,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that provide an accelerated instructional program that place an emphasis on thinking, reasoning, problem solving and creativity. Acceptance based on application and entrance exam.",School Year 2015-2016,,,,,,,,,,,"8101 S LASALLE ST
Chicago, Illinois 60620
(41.747186, -87.62804)"
400023,6580,66371,CICS - AVALON/SOUTH SHORE,CICS - Avalon/South Shore,Charter,ES,,Y,Y,,"At Chicago International Charter School (CICS) - Avalon Campus, the staff believes every child has the capacity to succeed. Teachers, students, and parents set high academic and personal standards. Avalon partners with the Community Schools grant that enhances learning and classroom activities. In addition, a computer lab is available to all students and parents.",Director,Mr. Brandon Kimble,Director of Operations,David Tolentino,1501 E 83RD PL,Chicago,Illinois,60619,7737210858,7737310142,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400023,http://www.cicsavalon.org,,,,,N,"K,1,2,3,4,5,6,7,8",K-8,495,450,49,7,482,6,0,1,1,0,0,3,0,2,There are 495 students enrolled at CICS - AVALON/SOUTH SHORE.  90.9% are Low Income Students.  9.9% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at CICS - AVALON/SOUTH SHORE is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Hispanic at 1.2%.,Generally accessible,Y,,Full Day,7:45 AM-3:30 PM,,3:30-5:30,07:45 AM,,,,Y,,,,,,,,,41.743179,-87.587928,,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"1501 E 83RD PL
Chicago, Illinois 60619
(41.743179, -87.587928)"
400035,7940,66281,CHICAGO MATH & SCIENCE HS,Chicago Math and Science Academy Charter School,Charter,HS,Y,Y,,,"CMSA prepares students for the competitive global world by offering a math, science and technology-focused curriculum and requiring all students to complete a summer internship while in high school.",Director,Mr. Ali Kuran,,,7212 N CLARK ST,Chicago,Illinois,60626,7737618960,7737618961,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400035,http://www.cmsaonline.net,https://www.facebook.com/Chicago-Math-and-Science-Academy-326964987332523/,https://twitter.com/cmsa04,http://www.youtube.com/CMSA7212,,N,"6,7,8,9,10,11,12",6-12,593,536,56,71,179,318,18,66,2,0,0,10,0,0,There are 593 students enrolled at CHICAGO MATH & SCIENCE HS.  90.4% are Low Income Students.  9.4% are Diverse Learners.  12% are Limited English Learners.,The largest demographic at CHICAGO MATH & SCIENCE HS is Hispanic.  This demographic makes up 53.6% of the student population.  The second greatest demographic is Black at 30.2%.,Fully Accessible,Y,,,,8:15 a.m. - 3:15 p.m.,,,"Spanish, Turkish",Y,N,Y,,,,,,22,,Union Pacific North (UP-N),42.013031,-87.674818,20.8,18.4,72,57.9,85.2,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"7212 N CLARK ST
Chicago, Illinois 60626
(42.013031, -87.674818)"
400066,1964,66056,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,Charter,HS,Y,Y,,,"Perspectives/IIT fosters innovative critical thinkers through scientific inquiry and problem solving, supported by newly renovated science labs and industry-sponsored scientific opportunities.",Director,Ms. Brandy Woodard,Other,Tiffany Harston,3663 S WABASH AVE,Chicago,Illinois,60653,7733586800,7733586055,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400066,http://www.pcsedu.org,https://www.facebook.com/perspectivescs,https://twitter.com/pcsedu,,,N,"6,7,8,9,10,11,12",6-12,472,430,89,4,455,13,1,2,0,0,0,1,0,0,There are 472 students enrolled at PERSPECTIVES - MATH & SCI HS.  91.1% are Low Income Students.  18.9% are Diverse Learners.  0.8% are Limited English Learners.,The largest demographic at PERSPECTIVES - MATH & SCI HS is Black.  This demographic makes up 96.4% of the student population.  The second greatest demographic is Hispanic at 2.8%.,Generally accessible,Y,,,8:15 AM-3:45 PM,Contact school,3:30 pm-5:30 pm,08:00 AM,Chinese,N,N,Y,,,,,,"1, 29, 35",,,41.827784,-87.624788,17.3,18.4,62.3,57.9,78.1,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"3663 S WABASH AVE
Chicago, Illinois 60653
(41.827784, -87.624788)"
400170,9645,66578,NOBLE - ACADEMY HS,Noble - The Noble Academy,Charter,HS,Y,,,,,Director,Lauren Boros,,,1443 N OGDEN AVE,Chicago,Illinois,60610,7732786895,7732786895,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400170,http://thenobleacademy.noblenetwork.org,,,,,N,"9,10",9-10,346,291,44,23,156,158,9,10,3,0,0,7,0,3,There are 346 students enrolled at NOBLE - ACADEMY HS.  84.1% are Low Income Students.  12.7% are Diverse Learners.  6.6% are Limited English Learners.,The largest demographic at NOBLE - ACADEMY HS is Hispanic.  This demographic makes up 45.7% of the student population.  The second greatest demographic is Black at 45.1%.,No/unknown accessibility,N,,,,,,,,,,,,,,,,,,,41.906879,-87.645577,,18.4,,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"1443 N OGDEN AVE
Chicago, Illinois 60610
(41.906879, -87.645577)"
610012,4200,23951,JENNER,Edward Jenner Elementary Academy of the Arts,Neighborhood,ES,,Y,Y,Y,"Jenner offers Performing Arts Programs along with its core curriculum. Students can take classes in visual arts, dance, drama, music, and band. We feature a computer and science lab, media center, and Internet-connected classrooms. Our partners include Northwestern Memorial Hospital, Fourth Presbyterian and Park Churches, Sinai Congregation, Quaker, Common Threads, By The Hand, WITS, Groupon, Orbert Davis' Chicago Jazz Philharmonic, Dynamic Force Dance, Urban Initiative, Blessings In a Backpack, Near North Unity Program (NNUP) andNLU.<br /><br />We strive to Be the N.E.S.T. each and every day. Be Neighborly. Stay Engaged. Be Scholarly. Use Teamwork.<br /><br /><br /><br />",Principal,Mrs.Kelly Anne Shelton,,,1119 N CLEVELAND AVE,Chicago,Illinois,60610,7735348440,7735348188,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610012,http://jenner.cps.edu,https://www.facebook.com/Jenner-Academy-of-the-Arts-878453568857008/,http://twitter.com/JAAPrincipal,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",239,238,41,0,234,3,0,1,0,0,0,1,0,0,There are 239 students enrolled at JENNER.  99.6% are Low Income Students.  17.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at JENNER is Black.  This demographic makes up 97.9% of the student population.  The second greatest demographic is Hispanic at 1.3%.,Fully Accessible,Y,Full and Half Day,Full Day,08:30 AM-03:30 PM,,,8:15am,,,,Y,,,,,,"11, 70","Blue, Red",,41.902055,-87.641056,,18.4,,57.9,,73.5,Level 2+,Intensive Support,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1119 N CLEVELAND AVE
Chicago, Illinois 60610
(41.902055, -87.641056)"
610208,6260,25671,LAVIZZO,Mildred I Lavizzo Elementary School,Neighborhood,ES,,Y,Y,Y,"Supplementing the regular school day is a before-school reading enrichment program and after-school programs in reading and math enrichment, writing, and computers. Technology is integrated within the curriculum with Internet access in classrooms for online projects and a computer lab. Lavizzo has many community partners that add to the richness of our students education.",Principal,Tracey Delora Stelly,Other,Clyde King Jr.,138 W 109TH ST,Chicago,Illinois,60628,7735355300,7735355313,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610208,http://www.edline.net/pages/Lavizzo_Elementary_School,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",355,348,51,1,348,6,0,0,0,0,0,0,0,1,There are 355 students enrolled at LAVIZZO.  98% are Low Income Students.  14.4% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at LAVIZZO is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.7%.,Fully Accessible,Y,Full Day,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,,,,"34, 111, 119",Red,,41.696262,-87.627148,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"138 W 109TH ST
Chicago, Illinois 60628
(41.696262, -87.627148)"
609768,1940,49091,HOPE HS,Hope College Preparatory High School,Neighborhood,HS,Y,,,,"Hope utilizes inquiry-based instruction and literacy integration, aiming to foster academic achievement, social consciousness and personal growth, inspired by its motto Excellence without excuses.",Principal,Michael Wm Durr,Other,Jenelle Spearmon,5515 S LOWE AVE,Chicago,Illinois,60621,7735353160,7735353444,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609768,http://johnhopecollegeprephs.org/,,,,,Y,"9,10,11,12",9-12,138,137,50,8,116,16,4,0,0,0,0,2,0,0,There are 138 students enrolled at HOPE HS.  99.3% are Low Income Students.  36.2% are Diverse Learners.  5.8% are Limited English Learners.,The largest demographic at HOPE HS is Black.  This demographic makes up 84.1% of the student population.  The second greatest demographic is Hispanic at 11.6%.,No/unknown accessibility,Y,,Full Day,8:00 AM-3:23 PM,7:30 a.m. - 3:30 p.m.,,,Spanish,N,N,Y,,,Y,,,"8, 55, 59","Blue, Green",,41.793553,-87.641244,14.7,18.4,44.8,57.9,71.4,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"5515 S LOWE AVE
Chicago, Illinois 60621
(41.793553, -87.641244)"
400109,8670,66581,PROLOGUE - JOHNSTON HS,Prologue-Joshua Johnston Charter School,Charter,HS,Y,,,,"Joshua Johnston is an arts centered alternative high school designed for at risk students. Our staff will provide a quality education to your at risk students who need a nurturing, smaller high school environment in order to graduate.",Director,Ms. Joyce Bowen,Other,Dr. Joyce Bowen,1551 W 95TH ST,Chicago,Illinois,60643,7733412260,7733412922,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400109,http://www.prologueschools.org,,,,,N,"9,10,11,12",9-12,11,11,0,0,11,0,0,0,0,0,0,0,0,0,There are 11 students enrolled at PROLOGUE - JOHNSTON HS.  100% are Low Income Students.  0.0% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at PROLOGUE - JOHNSTON HS is Black.  This demographic makes up 100% of the student population.,Fully Accessible,Y,,,8 am - 4:30 pm,8 am - 4:30 pm,3:30 pm 4:30 pm,8 am,,,,Y,,,,,,,,,41.721136,-87.662416,13.6,18.4,18.6,57.9,28.6,73.5,Inability to Rate,Not Applicable,This school did not have enough data for a 2015-2016 Performance Policy Rating.,"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"1551 W 95TH ST
Chicago, Illinois 60643
(41.721136, -87.662416)"
610572,9637,66012,CAMELOT SAFE ES,Camelot Safe Elementary,Citywide-Option,ES,Y,Y,,,,Principal,Mr. Joseph Haley,,,7877 S COLES AVE,Chicago,Illinois,60649,7739022487,7739027961,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610572,,,,,,N,"4,5,6,7,8",4-8,19,19,4,0,16,3,0,0,0,0,0,0,0,0,There are 19 students enrolled at CAMELOT SAFE ES.  100% are Low Income Students.  21.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at CAMELOT SAFE ES is Black.  This demographic makes up 84.2% of the student population.  The second greatest demographic is Hispanic at 15.8%.,No/unknown accessibility,N,,,,,,,,,,,,,,,,,,,41.753117,-87.550513,,18.4,,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",Schools that have their own processes for enrollment.,School Year 2015-2016,,,,,,,,,,,"7877 S COLES AVE
Chicago, Illinois 60649
(41.753117, -87.550513)"
609746,1710,46361,KENWOOD HS,Kenwood Academy High School,Neighborhood,HS,Y,Y,,,"Kenwood emphasizes the importance of literacy, math, computer technology and personalized learning in a students education, fostering intelligent, creative and socially responsible global citizens.",Principal,Gregory L Jones,Assistant Principal,Karen A Calloway,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351360,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609746,http://www.kenwoodacademy.org,,,,,Y,"7,8,9,10,11,12",7-12,1766,1048,108,18,1477,78,68,53,3,0,0,48,1,38,There are 1766 students enrolled at KENWOOD HS.  59.3% are Low Income Students.  6.1% are Diverse Learners.  1% are Limited English Learners.,The largest demographic at KENWOOD HS is Black.  This demographic makes up 83.6% of the student population.  The second greatest demographic is Other at 5%.,Generally accessible,N,,Full Day,9:00  AM - 4:15  PM,9:00 AM - 4:15 PM,4:15 PM - 6:45 PM,8:00 AM,"Chinese, French, Latin, Spanish",Y,N,Y,,,Y,,,"2, 6, 15, 28, X28",Blue,Metra Electric District (ME),41.803772,-87.590421,19.2,18.4,78.3,57.9,84.6,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"5015 S BLACKSTONE AVE
Chicago, Illinois 60615
(41.803772, -87.590421)"
